,created_date,tweets,sentiment
277,2019-05-01,growing tired people off air criticizing Tim Cook stewardship Apple . consider al…,Negative
278,2019-05-01,Always nice spend time guests @ BarSanMiguelBK ! !,Positive
279,2019-05-01,"RT @ TheStreet : “ Look , stupid stupid . difference stocks n't boxes chocolate . days like Tuesday , chocolate 's a…",Negative
280,2019-04-30,RT @ TheStreet : predict company miss earnings ? @ JimCramer breaks down 3 telling signs :,Negative
281,2019-04-30,Darn CVS running quarter . thing nasty ...,Negative
282,2019-04-30,"RT @ TheStreet : keeps @ JimCramer up night ? @ ElonMusk , ‘ shallowfake ’ comment took Cramer back second grade . might as…",Neutral
283,2019-04-30,Apple -- n't trade ?,Neutral
284,2019-04-30,RT @ TheStreet : # StockoftheDay Apple $ AAPL investor ’ eye tech giant take bite out FAANG stocks ? @ EricJho…,Neutral
285,2019-04-30,RT @ ZevFima : Investors Need Know Apple ( @ RealMoney Stock Day ) Going Second Half 2019 ! ! ! Ongoing coverage p…,Negative
286,2019-04-30,"RT @ TheStreet : `` 're best class ... get ' B , ' people hate . '' 's @ JimCramer disappointed $ GOOGL e…",Negative
287,2019-04-30,RT @ mdiaak54 : Vodafone Finds Hidden Backdoors Huawei Network Equipment | Zero Hedge,Negative
288,2019-04-30,RT @ TheStreet : @ elonmusk Brought up interesting memories @ JimCramer :,Positive
289,2019-04-30,RT @ TheStreet : 's @ EricJhonsa thinks $ NXPI stock looking cheap earnings beat :,Positive
290,2019-04-30,Alphabet 's quarter : bump road window opportunity ?,Neutral
